track_id,title,artist_name,release,year,key,key_confidence,time_signature,time_signature_confidence,mode,mode_confidence,end_of_fade_in,start_of_fade_out,energy,duration,danceability,song_hottnesss,tempo,loudness,top100
TRMWEHU12903CAD88E,Railroad Steel (LP Version),Georgia Satellites,Essentials,0,2,0.278,4,0,1,0.393,0.183,245.33,0,252.94322,0,0.27046148,167.909,-6.322,no
TRMWEFZ128E078CF39,Goodbye_ I Love You (LP Version),Firefall,Elan,0,9,0.799,4,0.175,0,0.685,0.241,251.159,0,262.42567,0,nan,122.446,-8.221,no
TRMWEQM12903CEC59E,Let It Be Me (edit),Gordon,Now Is The Time,1994,10,0.554,3,0.393,1,0.65,0.258,214.291,0,222.71955,0,0,138.402,-7.74,no
TRMWEUR128F930004C,Darn that dream,Chet Baker,Round' midnight,1990,5,0.363,4,0.367,1,0.301,0.084,201.805,0,221.93587,0,nan,174.606,-30.21,no
TRMWEGB128F9319239,Criminals,Johnny Foreigner,Grace And The Bigger Picture,2009,1,0.292,4,0,0,0.494,2.473,204.382,0,204.38159,0,0.605153152,94.606,-3.967,no
TRMWEBJ128F931D025,Work It Out,Beyoncí©,Dangerously In Love,2002,2,0.232,1,0,0,0.287,0.2,236.571,0,246.07302,0,0.789115314,57.994,-6.371,no
TRMWEBM12903CB1A07,Le chant des partisans,Night Dreamers,Les chansons de la Rí©volution,0,0,0.552,1,0,1,0.66,0.31,174.457,0,192.13016,0,0.195135996,114.826,-15.338,no
TRMWECK128F145F337,Dejate Querer,Carlos Ponce,Todo Lo Que Soy,1999,6,0.778,4,0.971,0,0.721,0.218,223.184,0,233.16853,0,0,144.095,-9.006,no
TRMWEYK12903CCA63D,Tony dvacek a jackpot,Peto Tazok & Karaoke Tundra,Album,2008,0,0.529,1,0,1,0.344,0,99.289,0,102.63465,0,0,140.139,-8.648,no
TRMWELG128F425BED7,...And Listen Love...,Ernesto,Album,0,7,0.715,4,0.946,0,0.873,0.598,122.619,0,131.082,0,nan,202.636,-14.511,no
TRMWEPL128F931721E,Free To Go (Edit),Folk Implosion,Free To Go,0,9,0.049,4,0.914,0,0.388,0.986,196.435,0,202.31791,0,0,124.732,-5.042,no
TRMWEAG128F427C6BB,Jiminy,Shannon Lee,Kiss N' Tell,0,4,0.199,3,0.76,0,0.201,0.083,255.559,0,271.0722,0,nan,120.058,-7.493,no
TRMWEXQ128F92E187F,Rout (1999),Jeff Samuel,The Chester Field: 1999-2003,0,1,0.529,4,0.868,1,0.517,0,350.018,0,383.63383,0,0,126.002,-12.36,no
TRMWERB128F146340F,King Of Spades,Dare,Out Of The Silence,0,10,0.692,4,0.461,1,0.727,2.873,252.343,0,284.78649,0,0.471578248,145.343,-11.347,no
TRMWEWG128E0796524,NO VALE LA PENA,MARTIRES DEL COMPAS,EMPAQUETADO AL VACIO,2002,11,0.618,1,0,0,0.642,17.061,291.765,0,293.90322,0,nan,64.521,-11.842,no
TRMWEMW128F92D2AAD,Black & White,Bros,The Time,0,7,0.327,5,0.867,0,0.436,0.165,229.669,0,235.07546,0,0.247513278,93.339,-10.871,no
TRMWECT128E0783913,Baby Can I Hold You,Ronan Keating,10 Years Of Hits,2004,0,0.896,4,0,1,0.882,0,182.317,0,189.57016,0,0.514753324,74.34,-11.852,no
TRMWEAV128F92D263B,La Milicia Cruel,Cí_mplices,Angeles Desangelados,1989,5,0.724,4,0.506,1,0.512,0.427,322.258,0,337.50159,0,nan,99.244,-10.876,no
TRMWEWJ12903CE8E51,Ball & Chain,Gwyn Ashton,Prohibition,0,1,0.448,4,0,0,0.188,2.525,376.633,0,385.14893,0,0.375984302,147.156,-6.26,no
TRMWECH128F429E65F,Pink,C-Rayz Walz,Year Of The Beast,2005,1,0.526,1,1,0,0.369,0,254.113,0,264.41098,0,nan,106.664,-7.196,no
TRMWEGP128F427EC98,Presents,Tom Waits;Crystal Gayle,"Music From The Original Motion Picture ""One From The Heart",1982,0,0.714,3,0,1,0.479,4.748,58.52,0,64.31302,0,nan,94.436,-23.848,no
TRMWEHU128F93391C1,I Ain't Playing,Bow Wow feat. Trey Songz,New Jack City II,0,4,0.268,4,0.191,0,0.328,0.084,278.686,0,286.53669,0,0.447135796,161.999,-4.415,no
TRMWERE128F92EA2DD,Read Between The Lies,Slayer,South Of Heaven,1988,7,0.061,4,0,0,0.384,0,198.142,0,200.202,0,0.671928546,122.084,-3.249,no
TRMWENE128F92E1B2A,XXX,Silverio,Silverio,0,0,0.024,4,0.776,1,0.451,0.374,231.329,0,236.66893,0,0.478726288,162.019,-5.405,no
TRMWEDK128F92CE5F2,Les Anní©es Pop,Thierry Hazard,Oí_ Sont Passes Les Beatniks?,2000,11,0.414,4,0.138,0,0.392,0.113,157.182,0,161.43628,0,0,141.259,-9.522,no
TRMWEQZ128F4230B79,Waiting 4,Peter Gelderblom,United Bassline,2007,9,0.467,3,0.744,0,0.463,0,323.152,0,333.53098,0,nan,89.38,-6.945,no
TRMWEOA128E0785404,Helen's Testimony (LP Version),Helen Baylor,Greatest Hits,0,2,0.503,3,0.721,1,0.504,2.984,444.029,0,451.00363,0,0.334706549,128.64,-16.699,no
TRMWEJQ128F93591DD,Cowboy  Nation,Chris Wall,Cowboy Nation,0,4,0.881,4,0.251,1,0.616,0.264,271.935,0,278.54322,0,nan,148.83,-13.426,no
TRMWEQA128F42704A9,Less Problem,Sound Dimension,Mojo Rocksteady Beat,2008,0,0.672,4,1,1,0.488,0.989,132.255,0,137.97832,0,0.323112121,140.946,-12.123,no
TRMWJHB12903C9E4DA,Fred Vom Jupiter,Die Doraus Und Die Marinas,Mute: Audio Documents,0,0,0.538,1,0,1,0.501,2.885,160.966,0,160.96608,0,0.478726288,146.835,-7.131,no
TRMWJIU12903CDB401,Take Me Back To Mama,Doug Kershaw,Swamp Grass,2007,2,0.929,4,0,1,0.845,0.218,145.276,0,157.28281,0,nan,154.808,-9.049,no
TRMWJOR128F92CB567,Wonder Of You,Panpipes,Romantic Panpipes Candle In The Wind,0,7,0.622,3,0.795,1,0.649,0.357,142.019,0,148.61016,0,0,135.982,-12.462,no
TRMWJES128F92D100D,Firefly,Mark Eitzel,Songs of Love Live,1991,7,0.413,1,0,1,0.503,0,214.785,0,220.47302,0,0.304169503,112.087,-13.08,no
TRMWJEM128F93148E0,Secret Service,Souls Of Mischief,No Man's Land,1995,9,0.339,3,0.688,1,0.225,0,189.295,0,191.97342,0,nan,185.642,-9.714,no
TRMWJFY12903CD9CEA,Les amants,íŠdith Piaf,Les plus grandes chansons,1994,9,0.381,3,1,1,0.474,0.067,233.86,0,245.57669,0,nan,167.112,-19.866,no
TRMWJJM128F42581F5,The Return,Transmission0,0,2004,9,0.847,7,0.732,1,0.624,0,364.565,0,370.41587,0,nan,123.58,-5.796,no
TRMWJPU128F4299A21,All That You Are (x3) (1997 Digital Remaster),Econoline Crush,The Devil You Know,1997,11,0.226,4,0.928,1,0.405,0.171,207.911,0,220.86485,0,0,96.015,-5.698,no
TRMWJOX128F932D666,Texas Song,Sam Champion,Slow Rewind,2005,7,0.539,4,0.299,1,0.542,0,135.825,0,140.35546,0,0,68.108,-6.544,no
TRMWJFM128F4235893,You Will Lose Faith,NOFX,Wolves In Wolves' Clothing,2005,0,0.269,4,0.759,1,0.19,0,142.826,0,151.87546,0,0.621948311,106.002,-4.161,no
TRMWJQY128F930C82E,Harambe,Rita Marley,Harambe,1993,1,0.838,5,0.694,1,0.729,0.418,243.096,0,250.69669,0,nan,92.265,-15.697,no
TRMWJJG128F92F7E23,Kolor Spektrum ,Soul Mekanik,Kolor Spektrum (Remixes),2004,11,0.372,4,1,1,0.325,3.001,586.797,0,601.70404,0,0,124.98,-8.326,no
TRMWJLZ128F92D08F7,Wheels Of Steel,Jel,Sleeping Giant,0,2,0.812,4,1,1,0.837,0,174.138,0,184.31955,0,nan,110.097,-3.456,no
TRMWJSF12903CA0D70,Kilo On my Neck,Smoke Dza,Substance Abuse,0,7,0.903,3,1,1,0.688,0,86.23,0,86.22975,0,0.680556197,106.673,-9.884,no
TRMWJVK128F92EF82E,One Shot_ One Kill (Instrumental),Molemen & Memo,Molemen - Killing Fields - Instrumentals,0,6,0.035,4,0.117,1,0.339,0.826,92.636,0,101.25016,0,nan,174.397,-4.801,no
TRMWJIV12903CE5AEF,No Sitar (outro),Madlib,Beat Konducta Vol. 3 & 4: In India,2007,11,0.134,4,1,1,0.261,0,108.518,0,114.36363,0,0.543205955,91.739,-12.029,no
TRMWJLP128F935210B,Gol Chehreh,Mohammad Nouri,Jaane Maryam - Persian Music,0,5,0.622,4,0.606,0,0.614,0.525,312.5,0,329.37751,0,0,108.123,-21.065,no
TRMWJWZ128E078332F,Season's Greetings From Motown,The Velvelettes,The Motown Anthology,1999,0,0,7,0.732,1,0,0.612,15.255,0,15.25506,0,nan,109.542,-17.347,no
TRMWJAX128F92FC346,Learned My Lesson,Zora Young,Learned My Lesson,0,7,0.264,4,0.076,0,0.303,0.351,314.77,0,321.77587,0,nan,118.528,-8.267,no
TRMWJWZ12903CA45E2,Vibes Man A Build,Jah Cure,Ghetto Life,2003,0,0.039,4,0.88,1,0.328,0.131,233.709,0,239.5424,0,0.400039657,141.751,-4.67,no
TRMWJOJ128EF363751,Morir Contigo,Claustrofobia,Les Tresors 1982-1999,0,2,0.386,4,0.839,0,0.444,0,248.43,0,262.42567,0,0,120.107,-12.73,no
TRMWJBS12903CEDD1F,Calinda (Club Remix),Laurent Wolf,Calinda,0,9,0.714,4,0.935,0,0.465,0,393.427,0,420.38812,0,0.44082644,151.619,-7.705,no
TRMWJVV12903CC1AF6,Have It Ready,Fletcher Henderson & His Orchestra,Radio Rhythm_ Volume 1,0,0,0.574,3,1,1,0.426,0,174.08,0,174.07955,0,0,83.528,-16.909,no
TRMWJRE128F426A9FD,Full Negative,BRiGHT,Full Negative (Or) Breaks,0,2,0.888,4,0,1,0.868,0,367.444,0,371.98322,0,0.215080319,90.159,-6.438,no
TRMWJIY128F426A550,Outro,Raekwon,Immobilarity,1999,6,0,4,0,1,0,0,68.78,0,68.77995,0,0.538306731,46.443,-26.493,no
TRMWJAR12903CBCC79,Norwegian Girl,Smokie,Greatest Hits Collection - 60 Tracks,1990,9,1,4,0.932,1,0.882,0.224,220.839,0,229.35465,0,0.513213954,105.787,-8.198,no
TRMWJHU128F1472E89,Fronteras De America (Demo),Los Pericos,King Kong,1988,8,0.771,3,0.907,1,0.533,0,217.287,0,224.7571,0,nan,111.144,-11.108,no
TRMWJFH128F92E3441,The Hottest Thing In Town,Billy Joe Shaver,Tramp On Your Street,1993,4,0.41,4,0,1,0.339,4.133,206.994,0,216.21506,0,nan,137.677,-10.92,no
TRMWJNG128F148FC7E,New Life,Blind Melon,Soup,1995,2,0.741,3,0.688,1,0.364,0.516,206.571,0,215.45751,0,0.72126945,120.244,-9.245,no
TRMWJBA128E078FDD0,Moontears,Jade Warrior,Elements: The Island Anthology,2006,5,1,3,0.276,1,0.739,0,237.854,0,245.57669,0,nan,84.923,-18.859,no
TRMWJGO12903CC2526,Running Out Of Time,Roses Are Red,What Became Of Me,0,1,0.96,5,1,0,0.816,0,209.496,0,213.31546,0,0.392008771,126.721,-4.786,no
TRMWJIY12903CE9ED2,La Sitiera,Charanga Colonial,Charanga Colonial,0,2,0.319,5,0.753,1,0.538,0,483.318,0,488.07138,0,0,119.832,-13.123,no
TRMWJUV128F92EBB99,Raunch City (DEZ180607908),Texas Terri Bomb!,Your Lips...My Ass!,0,9,0.617,4,0,1,0.441,0,194.937,0,198.3473,0,0.328220577,93.832,-5.187,no
TRMWJTQ128F1497954,Who'S Jon (Album Version),Now It's Overhead,Now It's Overhead,2001,2,0.066,4,1,1,0.445,0,259.056,0,259.05587,0,nan,110.102,-9.174,no
TRMWJGD128F14570E2,Ain't No Way To Treat A Lady,Helen Reddy,Helen Reddy's Greatest Hits (And More),1987,10,0.69,1,0,1,0.689,0,190.636,0,208.8224,0,0.616523935,80.519,-14.392,no
TRMWJVZ128E0789271,I Got to Sleep (I'm Gone),Astroqueen,Into Submission,0,10,0.387,1,0,1,0.286,0.862,314.648,0,350.45832,0,0.230813823,131.654,-4.753,no
TRMWJVZ128F92F286D,Ne Te Tue Pas,Don Choa,Jungle de Bí©ton,2007,9,0.707,4,1,1,0.643,0.269,174.968,0,193.41016,0,nan,180.027,-5.283,no
TRMWJEE128F423E4E9,Gonna Get Along Without Ya Now,Patience & Prudence,US - December - 1956,1989,7,0.527,4,0.906,0,0.513,0,108.977,0,115.51302,0,nan,96.437,-12.616,no
TRMWJQR12903CF8350,Milonga de ojos dorados,Alfredo Zitarrosa,Alfredo Zitarrosa en Homenaje,1999,9,0.627,5,0.198,1,0.556,0.804,113.882,0,122.20036,0,nan,72.25,-13.214,no
TRMWJFX128F1481B09,ICON OF FLESH,Diablo,Renaissance,0,8,0.182,4,0.767,1,0.335,0.102,246.602,0,264.72444,0,0.636998603,100.068,-5.98,no
TRMWJUM12903CD8E42,I Finally Found You,Chaka Khan_ Rufus,Maybe Your Baby,0,2,0.633,5,0.309,1,0.594,0.16,220.032,0,239.77751,0,0.251680335,154.427,-9.167,no
TRMWJWR128F932BBDB,Computer Jugend (Album),Widespread Bloodshed,Split CD,0,7,0,4,0.385,1,0.203,0,45.688,0,45.68771,0,nan,199.702,-3.057,no
TRMWJAB128F423214C,Love Ain't What It Seems (LP Version),Firefall,Clouds Across The Sun,0,0,0.377,4,0,1,0.464,6.42,192.528,0,209.13587,0,0,148.48,-7.36,no
TRMWJFV128F14AA227,Boots,24-7 Spyz,Temporarily Disconnected,1995,0,0.509,4,0,1,0.433,0,201.66,0,205.24363,0,0,126.793,-7.583,no
TRMWJUS128F4264281,Awake ethiopians,Mark Wonder,Power of trinity,0,8,0.251,4,0.423,1,0.433,0.427,232.867,0,241.52771,0,0,170.18,-7.54,no
TRMWJBX128F930D846,Too Much Too Fast,Perspects,Peopleskills,2006,1,0.595,3,0.646,1,0.316,2.456,200.4,0,204.06812,0,0.215080319,84.813,-12.722,no
TRMWJNE128F42392BD,High (Previously Unissued),Yes,Tormato [Expanded],0,2,0.42,3,0.518,1,0.545,0,260.574,0,267.25832,0,0.413739836,151.996,-7.953,no
TRMWJHR128F148D45B,We Are One,Kiss,Psycho Circus,0,10,0.001,4,0.923,1,0,0.351,257.62,0,283.24526,0,0.591161425,88.981,-5.172,no
TRMWJYJ128F4259013,I Reject!,Aborym,Generator,2006,1,0.613,7,1,1,0.51,0,174.399,0,194.76853,0,0.496175336,109.604,-4.173,no
TRMWJZL12903CF34AF,Three Nordic Moods,Sturm und Drang,Nordisk Rapsodi,0,9,0.8,5,0.615,1,0.633,0.38,428.762,0,432.45669,0,nan,61.621,-10.435,no
TRMWJUE12903D02D8A,Nightwatchman,The Dirty Backbeats,The Bop / Nightwatchman,0,11,0.117,4,0.268,1,0.555,0.165,109.511,0,117.10649,0,nan,121.398,-13.345,no
TRMWJZH12903CED0C6,Keep On Walking,Monster Mike Welch,Just Like it is,0,2,0.441,4,0.261,1,0.555,0.293,236.559,0,239.17669,0,0,102.311,-5.702,no
TRMWJLI12903CF805A,Zero,DJ Dazzle & Octagen,Zero,0,6,0.734,4,0.435,0,0.672,0,482.516,0,488.82893,0,nan,136.026,-3.666,no
TRMWJRO128F4282765,Don'T Want It Anymore,Vixen,Live & Learn,2006,1,0.288,3,1,1,0.492,0.131,220.706,0,235.15383,0,0.450581167,141.766,-5.849,no
TRMWJNY128F931075D,Barney,Trusty,Demo,0,0,0.264,4,0,1,0.35,0.136,121.168,0,124.55138,0,nan,166.763,-9.673,no
TRMWJXU12903CF710C,Awaiting Eternity,Rose Chronicles,Decadence: 10 Years of Nettwerk 1991-1993,1993,4,0.785,4,0.665,1,0.619,0,308.808,0,320.70485,0,nan,101.714,-7.268,no
TRMWJYN128F9339CD4,Track Three,The Gaslamp Killer,All Killer,2009,5,0.409,4,0,1,0.165,0,283.22,0,287.03302,0,0.575482958,163.56,-12.115,no
TRMWJPG128F92FE419,Sweaters,Laurie Anderson,Live in New York,1982,8,0.324,1,0.899,1,0.324,0,124.923,0,136.75057,0,0.601596408,78.859,-12.073,no
TRMWJEV128F92C4BCF,Blank (Deetron Paradise Dub),Joris Voorn,Nervous Nitelife: Pure Behrouz NYC,0,11,0.028,4,1,1,0.246,0,241.841,0,241.84118,0,0.376169925,122.061,-5.389,no
TRMWJQJ128F9339418,Stomp That Shit,Tristan Garner,Stomp That Shit EP,2007,5,0.342,3,1,0,0.434,0.485,460.875,0,463.20281,0,0.466304831,193.506,-2.27,no
TRMWJGD128F1455E91,Queen Of My Double Wide Trailer,Sammy Kershaw,Best Of Sammy Kershaw: 20th Century Masters: The Millennium Collection,1993,2,0.544,4,0,1,0.605,0.165,200.144,0,211.48689,0,0.676893339,144.09,-8.553,no
TRMWJQW128F42AC27A,Let It Be Me,Nina Simone,Love Songs,1974,3,0.255,5,0.912,0,0.51,0.061,204.336,0,207.93424,0,0.644574038,65.747,-15.433,no
TRMWJIV128F92E4E8D,Hunter of the heart,Dio,Angry Machines (Re-Release),1996,10,0.229,4,0,0,0.406,0.386,242.515,0,253.54404,0,0.579038701,175.436,-7.675,no
TRMWJRP128F422F82D,Inside,Glenn Medeiros,Captured,0,0,0.729,4,0.829,0,0.49,2.902,263.506,0,271.22893,0,nan,127.886,-4.881,no
TRMWJET128F422DA12,I Love You So,The Four Aces,Stranger in Paradise,0,3,0.307,4,0.453,1,0.617,2.281,168.176,0,178.07628,0,nan,89.32,-11.288,no
TRMWJYF128E078601C,L'Italiano,Patrizio Buanne,The Italian,2007,1,0.397,4,0.411,1,0.529,2.833,232.78,0,239.41179,0,0.493730189,126.749,-8.697,no
TRMWJLM128F426FAF3,Thinking of You,Paul Davis,Paul Davis Greatest Hits,0,4,1,4,0.464,1,0.713,1.152,199.198,0,215.90159,0,0.617365618,127.814,-13.051,no
TRMWSDH12903CF5A1B,Feetcleaner,Lawnmower Deth,The Return Of The Fabulous Metal Bozo Clowns,0,1,0.347,4,0,1,0.352,0.294,246.468,0,250.93179,0,0.299877488,138.167,-11.021,no
TRMWSDL12903CF49B2,Atha Cliath Dub,Llwybr Llaethog,MAD!,1996,0,0.784,4,1,1,0.742,0.133,443.211,0,448.83546,0,nan,115.296,-13.716,no
TRMWSSN128F9308122,Thank You (Previously Unreleased Demo),Marcie Blane,Bobby's Girl - The Complete Seville Recordings,0,0,0.797,4,0.794,1,0.736,0.16,125.289,0,134.39955,0,nan,96.896,-13.903,no
TRMWSNS128F4289333,Mr. So and So,"Arthur ""Big Boy"" Crudup",Rock Me Mama - When The Sun Goes Down Series,0,10,0.033,3,1,1,0.394,0.2,155.057,0,158.17098,0,nan,115.531,-19.537,no
TRMWSHS128F92F8C6B,Trust Me,Marvin Hamlisch_ Alan Bergman_ Marilyn Bergman,The Informant!,0,0,0.477,3,0.509,1,0.54,0.105,207.999,0,212.53179,0,0,113.92,-8.588,no
TRMWSKM128F4245B5D,-miniature encore-,Thunderbirds Are Now!,LIVE [in Spaceland - October 14th_ 2006],0,9,0.108,1,0,1,0.155,0,68.153,0,68.15302,0,nan,191.576,-26.712,no
TRMWSRL12903CB078B,What Was Her Name,Dave Clarke,What Was Her Name,0,7,0.001,4,0.526,0,0.175,0.182,335.853,0,338.442,0,nan,145.068,-7.553,no
TRMWSJO128F92FE134,Let Yourself Go,Ledernacken,Sex Metal,0,7,0,7,0.859,1,0.072,0.217,208.655,0,229.66812,0,nan,82.529,-10.621,no
TRMWSKP128F92CEE95,Basement Jam [Rehearsal],The Replacements,Sorry Ma_ I Forgot To Take Out The Trash [Expanded Edition],0,8,0.57,4,0,1,0.464,0.195,207.546,0,212.58404,0,0.392008771,145.651,-14.053,no
TRMWSER12903CE6B78,Church Intro,Klashnekoff,Back to the Sagas,2010,4,0.091,4,0.386,0,0.375,0,249.568,0,254.01424,0,0.323112121,164.113,-8.904,no
TRMWSDT128F9333BC3,Dí_a Comí_n- Doble Vida,Soda Stereo,Originales - 20 Exitos,0,9,0.134,4,0,0,0.275,0.148,262.513,0,278.77832,0,nan,116.735,-6.471,no
TRMWSRK128F933E1AB,He Don't Love Me Anymore,Helen Humes,Today I Sing The Blues,0,5,0.371,4,0.363,0,0.196,0.171,161.506,0,171.07546,0,0.246865094,134.842,-12.428,no
TRMWSXQ128F931F8BF,Walls (Alternative Ending),The Red Paintings,Walls,2005,9,0.302,5,0.587,1,0.431,0.165,248.721,0,262.45179,0,nan,152.641,-6.253,no
TRMWSFQ128F92EDA6E,The Rape Of The World (LP Version),Tracy Chapman,New Beginning,1995,9,0.799,4,0.715,0,0.772,0.258,423.729,0,427.80689,0,nan,112.272,-13.623,no
TRMWSRV12903CC4678,In My Other World (Album Version),Julee Cruise,The Voice Of Love,1993,5,0.506,4,0.003,1,0.693,0.073,269.113,0,287.242,0,nan,144.199,-15.735,no
TRMWSQG128F1473AEC,I've Got A Thing About You Baby (Album Version),Tony Joe White,The Train I'm On,0,2,0.056,4,0.476,0,0.25,0.293,153.42,0,162.14159,0,0.638469038,89.115,-19.071,no
TRMWSGX12903CCC8CA,Naken,Troublemakers,Kleptoman,0,11,0.34,4,0,0,0.434,0,141.27,0,141.26975,0,0.299877488,189.672,-3.417,no
TRMWSVO128F42702B5,Bad Night At The Whiskey,The Byrds,Live At The Fillmore - February 1969,1969,2,0.802,4,0.31,1,0.559,0,226.621,0,230.08608,0,0.487112195,158.892,-10.772,no
TRMWSUI128F93551D2,Empty Words,Quasi,Field Studies,1999,9,0.851,3,0.855,1,1,0.293,220.259,0,232.80281,0,0.454042766,158.318,-9.339,no
TRMWSQK12903CEADD6,El Bordado De Dios,Los Llayras,Cristo En Las Alturas,0,4,0.164,5,0.657,1,0.261,0.084,154.825,0,157.67465,0,0,121.544,-12.646,no
TRMWSBJ12903D09F5B,If We Ever Meet Again,Timbaland / Katy Perry,If We Ever Meet Again (Featuring Katy Perry),2010,10,0.106,4,0.886,0,0.279,0.212,317.655,0,321.38404,0,nan,126.053,-6.932,no
TRMWSGJ128F42261E5,Pulse Of The Earth,Ava Inferi,The Silhouette,2007,8,0.406,4,1,0,0.372,0.154,385.637,0,396.87791,0,0.493945868,124.985,-4.463,no
TRMWSPY128F92EAF08,rocket summer,Frank Bretschneider,looping I-VI (and other assorted love songs),2004,8,0.449,3,1,0,0.366,0,282.099,0,287.9473,0,0.39690522,120.004,-23.036,no
TRMWSOT128F4234E02,Tenderly,Kenny Barron,Confirmation,1992,3,0.606,4,0,1,0.759,0.188,501.133,0,505.62567,0,0.265861049,113.808,-17.569,no
TRMWSGO128F426401B,Talk To Me,Darden Smith,Darden Smith,0,2,0.491,4,0.191,1,0.515,3.349,204.498,0,214.69995,0,nan,189.295,-11.01,no
TRMWSRD128F4267B32,Where Are All My Friends,Harold Melvin;Harold Melvin and The Blue Notes,Collectors' Item,0,7,0.747,4,0.883,1,0.612,0,186.224,0,199.81016,0,nan,128.171,-11.047,no
TRMWSWX128F1489E3F,Vale la pena,Carlos Chaouen (F),Maldita,2000,8,0.512,4,0.523,0,0.435,0.316,184.024,0,187.8722,0,0.212045405,176.103,-7.072,no
TRMWSVF128F14ACBD2,Main Title,Alan Silvestri,Back To The Future III,1986,7,0.67,4,0.596,1,0.591,4.441,175.705,0,187.27138,0,0.658669246,190.19,-24.683,no
TRMWSLW12903CEDD9D,Flower,Novembre,Novembrine Waltz,2001,9,0.461,4,0.938,0,0.413,0.211,380.894,0,384.70485,0,0.515963631,126.912,-7.387,no
TRMWSJN128F421B466,Black Bayou,Al Rapone,Zydeco To Go,0,7,0.824,4,0.877,1,0.744,0.229,186.853,0,186.85342,0,0.287110117,108.892,-11.341,no
TRMWSGB128F422741B,Survive,Mic Geronimo,Alive,0,2,0.233,7,0.24,1,0.369,2.45,249.939,0,249.93914,0,0.401486711,175.742,-6.498,no
TRMWSGP12903CEEF97,Along The Verge,Homelife,Exoctic Interlude,2009,9,0.409,4,0.222,0,0.499,0,235.595,0,245.21098,0,0.260338243,121.847,-12.101,no
TRMWSWU128F92DDBC9,Heart Of Steel,The Karl Hendricks Trio,Buick Electra,0,11,0.046,1,0,0,0.343,0.422,298.87,0,305.99791,0,nan,85.165,-12.276,no
TRMWSUY128F92F058D,Light Up Or Leave Me Alone,Traffic,The Last Great Traffic Jam,0,7,0.715,4,0,1,0.642,2.74,970.71,0,987.79383,0,nan,132.381,-6.841,no
TRMWSKI128F93120DD,Flowin',Kid Sensation,Rollin' With Number One,1990,6,0.507,4,0.655,0,0.499,0.206,308.663,0,314.20036,0,0,169.963,-12.273,no
TRMWSRY128F427CFE1,Mana,Equilibrium,Sagas,0,4,0.362,3,0.652,0,0.398,0,976.707,0,982.96118,0,0.654734537,179.896,-4.669,no
TRMWSTC128F422DDDA,Maps & Starcharts,Telstar Ponies,Maps & Starcharts,0,4,0,4,0.085,1,0,0,201.584,0,212.97587,0,nan,131.863,-11.139,no
TRMWSQS128F930A932,Zakuni Se Ljubavi,Srebrna Krila,Zlatna Kolekcija,0,2,0.622,4,0,1,0.682,0,231.532,0,241.162,0,nan,124.024,-9.107,no
TRMWSOC128F424D939,State of Mind,56 Hope Road,56 Hope Road Live at Double Door 03/11/2005,0,6,0,7,0.645,0,0.037,0,313.678,0,331.38893,0,nan,215.606,-19.111,no
TRMWSEF128F92FE2D6,Jaded,The Crystal Method,Vegas - (10th Anniversary Edition),1997,2,0.301,5,0.623,1,0.3,0,417.454,0,425.61261,0,0.635783106,73.345,-6.493,no
TRMWSSE128F427672D,Niki Fm (Album Version),Hawthorne Heights,The Silence In Black And White,2004,1,0.503,4,0.758,0,0.58,0,225.93,0,233.01179,0,nan,115.332,-7.653,no
TRMWSLU128F14773F7,Working On It,Mark Knopfler,Wag The Dog,1998,7,0.014,4,0,1,0.406,0.392,191.449,0,203.38893,0,0.506905064,100.137,-15.263,no
TRMWSBM128F428D305,Stickshifts And Safetybelts,Cake,Fashion Nugget,1996,1,0.353,1,0.14,0,0.49,0.479,123.252,0,128.9922,0,0.698653853,141.823,-9.861,no
TRMWSAY128F4236529,The Candle (Reissue) (Album Version),King Diamond,The Best of King Diamond,0,7,0.335,4,0.439,1,0.165,0.241,399.43,0,402.52036,0,0.576315292,153.417,-7.122,no
TRMWSHQ128F4294054,Giant Station 2nd Mix,The Destroyer,The Destroyer,0,1,0.877,4,0.331,1,0.614,0.304,500.845,0,500.84526,0,0,187.172,-4.053,no
TRMWSFB12903CE8853,Zimzelena,Reni,Reni 2003,0,11,0,4,1,0,0,0.665,184.79,0,188.70812,0,nan,114.007,-2.442,no
TRMWSOR128F42731D3,She Doesn't Need Saving,Beverley Craven,Mixed Emotions,1999,5,0.555,3,0.605,1,0.506,3.704,204.974,0,211.46077,0,0.299877488,127.21,-9.793,no
TRMWSGK128F4254A64,Where We Belong (Evening Shadow Mix),Chemical Brothers Tribute Group,A Tribute To The Chemical Brothers: Covered In Chemicals,0,2,0.883,4,0.307,1,0.716,0.676,246.306,0,255.29424,0,0.189825662,172.001,-16.393,no
TRMWSFP12903CB041F,Curse words,A Sunny Day In Glasgow,Ashes Grammar,2009,1,0.042,4,0.558,0,0.398,10.205,103.967,0,103.96689,0,0.688049127,100.726,-19.151,no
TRMWSAA12903CCC26F,Aleine Ved Stranda,Mons Leidvin Takle,Ny Dag,0,9,0.881,1,0.529,0,1,2.514,220.793,0,240.09098,0,nan,80.049,-25.102,no
TRMWSZC128F423EE60,Bare Bones,Blue States,Man Mountain,2002,5,0.084,4,0.583,1,0.527,5.962,253.765,0,267.49342,0,nan,97.99,-9.293,no
TRMWSUG128F4283673,To Our Savior,Midtown,Forget What You Know,2004,6,0.513,4,0.479,1,0.45,0,167.157,0,167.1571,0,0.66417285,107.011,-4.016,no
